No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,day_of_week,season,PM25_Category
20328,2015,6,25,23,107.0,107.0,2.0,14.0,900.0,80.0,22.5,991.1,19.3,0.0,N,0.5,Huairou,2015-06-25 23:00:00,3,Summer,Unhealthy
20329,2015,6,26,0,118.0,118.0,2.0,14.0,900.0,73.0,22.1,990.7,19.6,0.0,WNW,0.5,Huairou,2015-06-26 00:00:00,4,Summer,Very Unhealthy
20330,2015,6,26,1,119.0,119.0,2.0,16.0,900.0,70.0,22.3,991.0,20.0,0.0,SE,1.1,Huairou,2015-06-26 01:00:00,4,Summer,Very Unhealthy
20331,2015,6,26,2,140.0,140.0,2.0,24.0,1000.0,58.0,21.6,991.0,19.9,0.0,E,0.6,Huairou,2015-06-26 02:00:00,4,Summer,Very Unhealthy
20332,2015,6,26,3,118.0,118.0,2.0,9.0,800.0,114.0,21.3,991.1,19.8,0.0,NW,0.1,Huairou,2015-06-26 03:00:00,4,Summer,Very Unhealthy
20333,2015,6,26,4,100.0,100.0,2.0,7.0,800.0,104.0,21.1,991.2,19.6,0.0,SSW,0.7,Huairou,2015-06-26 04:00:00,4,Summer,Unhealthy
20334,2015,6,26,5,112.0,112.0,2.0,13.0,900.0,69.0,21.1,991.4,19.9,0.0,SW,0.2,Huairou,2015-06-26 05:00:00,4,Summer,Unhealthy
20335,2015,6,26,6,94.0,94.0,2.0,9.0,800.0,99.0,20.8,991.6,19.8,0.0,S,0.7,Huairou,2015-06-26 06:00:00,4,Summer,Unhealthy
20336,2015,6,26,7,75.0,75.0,2.0,10.0,800.0,104.0,20.7,991.8,19.9,0.7,W,0.5,Huairou,2015-06-26 07:00:00,4,Summer,Moderate
20337,2015,6,26,8,83.0,83.0,2.0,23.0,900.0,84.0,20.8,992.4,20.1,0.7,SW,0.5,Huairou,2015-06-26 08:00:00,4,Summer,Unhealthy
20338,2015,6,26,9,88.0,88.0,2.0,27.0,1000.0,82.0,21.2,992.5,20.0,0.2,NNW,1.0,Huairou,2015-06-26 09:00:00,4,Summer,Unhealthy
20339,2015,6,26,10,90.0,90.0,2.0,17.0,900.0,89.0,22.4,992.7,20.5,0.0,ESE,0.7,Huairou,2015-06-26 10:00:00,4,Summer,Unhealthy
20340,2015,6,26,11,102.0,102.0,2.0,28.0,1000.0,81.0,23.7,992.6,20.6,0.0,ENE,0.6,Huairou,2015-06-26 11:00:00,4,Summer,Unhealthy
20341,2015,6,26,12,107.0,107.0,2.0,19.0,1000.0,115.0,25.1,992.3,20.8,0.0,SE,1.1,Huairou,2015-06-26 12:00:00,4,Summer,Unhealthy
20342,2015,6,26,13,106.0,106.0,2.0,17.0,1000.0,131.0,26.8,991.7,20.6,0.0,SE,1.1,Huairou,2015-06-26 13:00:00,4,Summer,Unhealthy
20343,2015,6,26,14,81.0,81.0,2.0,12.0,900.0,144.0,27.2,990.8,20.0,0.0,ESE,1.9,Huairou,2015-06-26 14:00:00,4,Summer,Unhealthy
20344,2015,6,26,15,45.0,45.0,2.0,12.0,800.0,163.0,28.2,990.4,20.0,0.0,SW,2.2,Huairou,2015-06-26 15:00:00,4,Summer,Moderate
20345,2015,6,26,16,57.0,57.0,2.0,16.0,800.0,206.0,29.0,990.2,19.9,0.0,S,2.1,Huairou,2015-06-26 16:00:00,4,Summer,Moderate
20346,2015,6,26,17,67.0,67.0,2.0,20.0,900.0,238.0,28.6,990.2,20.1,0.0,S,2.3,Huairou,2015-06-26 17:00:00,4,Summer,Moderate
20347,2015,6,26,18,89.0,89.0,2.0,21.0,900.0,230.0,27.5,991.0,20.6,0.0,E,2.2,Huairou,2015-06-26 18:00:00,4,Summer,Unhealthy
20348,2015,6,26,19,104.0,104.0,2.0,22.0,900.0,202.0,26.2,992.2,19.6,0.0,ENE,2.9,Huairou,2015-06-26 19:00:00,4,Summer,Unhealthy
20349,2015,6,26,20,63.0,63.0,2.0,14.0,800.0,143.0,21.6,992.4,20.4,5.3,SSE,1.2,Huairou,2015-06-26 20:00:00,4,Summer,Moderate
20350,2015,6,26,21,33.0,33.0,2.0,7.0,600.0,103.0,21.1,993.6,20.1,2.2,N,1.1,Huairou,2015-06-26 21:00:00,4,Summer,Good
20351,2015,6,26,22,31.0,31.0,2.0,10.0,700.0,84.0,21.2,993.6,20.5,0.1,S,0.7,Huairou,2015-06-26 22:00:00,4,Summer,Good
20352,2015,6,26,23,24.0,24.0,2.0,6.0,500.0,80.0,20.5,993.9,19.7,0.0,ESE,1.6,Huairou,2015-06-26 23:00:00,4,Summer,Good
20353,2015,6,27,0,24.0,24.0,2.0,15.0,600.0,60.0,20.6,994.5,19.8,0.0,N,0.8,Huairou,2015-06-27 00:00:00,5,Summer,Good
20354,2015,6,27,1,28.0,28.0,2.0,15.0,600.0,52.0,20.2,994.0,19.5,0.0,SSW,0.6,Huairou,2015-06-27 01:00:00,5,Summer,Good
20355,2015,6,27,2,29.0,29.0,2.0,10.0,500.0,44.0,20.0,994.1,19.5,0.0,W,0.7,Huairou,2015-06-27 02:00:00,5,Summer,Good
20356,2015,6,27,3,23.0,23.0,2.0,11.0,400.0,49.0,19.5,994.3,18.5,0.0,NNE,0.7,Huairou,2015-06-27 03:00:00,5,Summer,Good
20357,2015,6,27,4,16.0,16.0,2.0,13.0,400.0,41.0,19.3,994.4,18.8,0.1,N,0.3,Huairou,2015-06-27 04:00:00,5,Summer,Good
20358,2015,6,27,5,30.0,30.0,2.0,16.0,500.0,33.0,19.7,994.7,19.4,0.0,NNE,0.5,Huairou,2015-06-27 05:00:00,5,Summer,Good
20359,2015,6,27,6,28.0,28.0,2.0,19.0,600.0,28.0,20.0,995.2,19.2,0.0,ENE,0.7,Huairou,2015-06-27 06:00:00,5,Summer,Good
20360,2015,6,27,7,22.0,22.0,2.0,21.0,500.0,29.0,20.3,996.0,19.0,0.0,E,1.4,Huairou,2015-06-27 07:00:00,5,Summer,Good
20361,2015,6,27,8,20.0,25.0,2.0,18.0,500.0,35.0,21.8,996.3,19.0,0.0,E,1.7,Huairou,2015-06-27 08:00:00,5,Summer,Good
20362,2015,6,27,9,19.0,25.0,2.0,18.0,500.0,37.0,23.0,996.7,19.2,0.0,NNW,0.7,Huairou,2015-06-27 09:00:00,5,Summer,Good
20363,2015,6,27,10,25.0,41.0,3.0,22.0,600.0,40.0,23.8,997.1,19.1,0.0,NW,0.6,Huairou,2015-06-27 10:00:00,5,Summer,Good
20364,2015,6,27,11,45.0,66.0,3.0,20.0,700.0,62.0,25.5,997.1,20.1,0.0,W,1.3,Huairou,2015-06-27 11:00:00,5,Summer,Moderate
20365,2015,6,27,12,100.0,100.0,8.0,14.0,1000.0,109.0,26.5,996.9,19.4,0.0,WSW,1.6,Huairou,2015-06-27 12:00:00,5,Summer,Unhealthy
20366,2015,6,27,13,93.0,97.0,11.0,13.0,1000.0,132.0,27.3,996.8,20.1,0.0,WSW,1.8,Huairou,2015-06-27 13:00:00,5,Summer,Unhealthy
20367,2015,6,27,14,93.0,93.0,9.0,14.0,900.0,150.0,27.5,996.8,20.1,0.0,W,1.7,Huairou,2015-06-27 14:00:00,5,Summer,Unhealthy
20368,2015,6,27,15,103.0,103.0,8.0,15.0,900.0,164.0,28.1,996.6,20.4,0.0,W,1.4,Huairou,2015-06-27 15:00:00,5,Summer,Unhealthy
20369,2015,6,27,16,123.0,123.0,8.0,18.0,1000.0,189.0,29.0,996.2,21.2,0.0,WSW,1.5,Huairou,2015-06-27 16:00:00,5,Summer,Very Unhealthy
20370,2015,6,27,17,140.0,140.0,7.0,20.0,1100.0,204.0,28.5,996.1,21.3,0.0,SW,1.9,Huairou,2015-06-27 17:00:00,5,Summer,Very Unhealthy
20371,2015,6,27,18,153.0,153.0,8.0,22.0,1200.0,202.0,28.0,996.2,21.3,0.0,W,1.6,Huairou,2015-06-27 18:00:00,5,Summer,Hazardous
20372,2015,6,27,19,157.0,157.0,6.0,24.0,1200.0,200.0,27.4,996.5,21.4,0.0,WNW,1.1,Huairou,2015-06-27 19:00:00,5,Summer,Hazardous
20373,2015,6,27,20,164.0,164.0,5.0,27.0,1300.0,185.0,25.6,997.1,21.7,0.0,WNW,1.3,Huairou,2015-06-27 20:00:00,5,Summer,Hazardous
20374,2015,6,27,21,166.0,166.0,4.0,30.0,1300.0,150.0,24.7,997.5,21.8,0.0,NW,1.2,Huairou,2015-06-27 21:00:00,5,Summer,Hazardous
20375,2015,6,27,22,166.0,166.0,2.0,25.0,1200.0,118.0,24.3,998.3,21.8,0.0,ENE,0.6,Huairou,2015-06-27 22:00:00,5,Summer,Hazardous
20376,2015,6,27,23,166.0,166.0,2.0,25.0,1300.0,99.0,24.7,998.6,21.6,0.0,NE,1.1,Huairou,2015-06-27 23:00:00,5,Summer,Hazardous
20377,2015,6,28,0,122.0,122.0,6.0,24.0,800.0,89.0,25.4,998.4,19.3,0.0,SSE,1.4,Huairou,2015-06-28 00:00:00,6,Summer,Very Unhealthy
20378,2015,6,28,1,96.0,96.0,7.0,23.0,800.0,72.0,24.8,998.6,20.5,0.0,E,0.7,Huairou,2015-06-28 01:00:00,6,Summer,Unhealthy
20379,2015,6,28,2,83.0,83.0,9.0,20.0,1000.0,63.0,24.7,998.4,17.9,0.0,W,0.4,Huairou,2015-06-28 02:00:00,6,Summer,Unhealthy
20380,2015,6,28,3,85.0,85.0,11.0,18.0,1100.0,63.0,23.8,998.4,19.3,0.0,WNW,1.1,Huairou,2015-06-28 03:00:00,6,Summer,Unhealthy
20381,2015,6,28,4,89.0,89.0,9.0,18.0,1000.0,51.0,23.4,998.5,19.1,0.0,WNW,1.2,Huairou,2015-06-28 04:00:00,6,Summer,Unhealthy
20382,2015,6,28,5,84.0,84.0,6.0,15.0,900.0,42.0,23.2,998.8,19.6,0.0,WNW,1.4,Huairou,2015-06-28 05:00:00,6,Summer,Unhealthy
20383,2015,6,28,6,93.0,93.0,6.0,18.0,1000.0,31.0,23.6,999.1,19.9,0.0,W,0.7,Huairou,2015-06-28 06:00:00,6,Summer,Unhealthy
20384,2015,6,28,7,99.0,99.0,6.0,21.0,1000.0,26.0,24.7,999.3,20.6,0.0,WNW,0.8,Huairou,2015-06-28 07:00:00,6,Summer,Unhealthy
20385,2015,6,28,8,124.0,124.0,8.0,22.0,1100.0,38.0,24.9,999.3,20.4,0.0,WSW,1.1,Huairou,2015-06-28 08:00:00,6,Summer,Very Unhealthy
20386,2015,6,28,9,134.0,134.0,12.0,23.0,1200.0,52.0,26.4,999.2,19.5,0.0,WSW,1.1,Huairou,2015-06-28 09:00:00,6,Summer,Very Unhealthy
20387,2015,6,28,10,131.0,131.0,14.0,20.0,1200.0,82.0,27.4,998.9,19.7,0.0,SSW,1.3,Huairou,2015-06-28 10:00:00,6,Summer,Very Unhealthy
20388,2015,6,28,11,138.0,138.0,16.0,20.0,1500.0,110.0,29.0,998.4,20.7,0.0,SE,1.7,Huairou,2015-06-28 11:00:00,6,Summer,Very Unhealthy
20389,2015,6,28,12,136.0,136.0,18.0,17.0,1600.0,149.0,29.7,997.9,20.8,0.0,ESE,2.6,Huairou,2015-06-28 12:00:00,6,Summer,Very Unhealthy
20390,2015,6,28,13,162.0,162.0,19.0,18.0,1800.0,184.0,30.3,997.2,21.4,0.0,S,1.8,Huairou,2015-06-28 13:00:00,6,Summer,Hazardous
20391,2015,6,28,14,187.0,187.0,21.0,18.0,2200.0,218.0,30.7,996.6,22.3,0.0,SSE,2.5,Huairou,2015-06-28 14:00:00,6,Summer,Hazardous
20392,2015,6,28,15,193.0,193.0,20.0,17.0,2100.0,248.0,30.3,996.1,21.9,0.0,SE,2.4,Huairou,2015-06-28 15:00:00,6,Summer,Hazardous
20393,2015,6,28,16,199.0,199.0,16.0,19.0,2000.0,262.0,30.1,995.6,22.0,0.0,SSE,2.1,Huairou,2015-06-28 16:00:00,6,Summer,Hazardous
20394,2015,6,28,17,173.0,173.0,10.0,18.0,1500.0,237.0,30.1,994.5,22.0,0.0,SE,3.1,Huairou,2015-06-28 17:00:00,6,Summer,Hazardous
20395,2015,6,28,18,164.0,164.0,9.0,21.0,1300.0,224.0,30.1,994.5,22.5,0.0,SSE,2.0,Huairou,2015-06-28 18:00:00,6,Summer,Hazardous
20396,2015,6,28,19,180.0,180.0,10.0,27.0,1400.0,230.0,29.6,995.0,22.6,0.0,SSE,2.8,Huairou,2015-06-28 19:00:00,6,Summer,Hazardous
20397,2015,6,28,20,163.0,163.0,10.0,24.0,1200.0,218.0,28.6,995.4,22.1,0.0,SSE,2.7,Huairou,2015-06-28 20:00:00,6,Summer,Hazardous
20398,2015,6,28,21,148.0,148.0,12.0,23.0,1100.0,186.0,28.0,996.2,21.3,0.0,SSW,1.0,Huairou,2015-06-28 21:00:00,6,Summer,Very Unhealthy
20399,2015,6,28,22,161.0,161.0,13.0,22.0,1100.0,150.0,27.0,996.4,21.1,0.0,ESE,2.1,Huairou,2015-06-28 22:00:00,6,Summer,Hazardous
20400,2015,6,28,23,153.0,153.0,13.0,20.0,1200.0,124.0,26.6,996.1,20.2,0.0,SW,1.3,Huairou,2015-06-28 23:00:00,6,Summer,Hazardous
20401,2015,6,29,0,145.0,145.0,11.0,18.0,1200.0,108.0,25.5,995.5,20.7,0.0,WNW,1.1,Huairou,2015-06-29 00:00:00,0,Summer,Very Unhealthy
20402,2015,6,29,1,148.0,148.0,9.0,15.0,1200.0,98.0,24.7,995.2,20.6,0.0,WNW,1.3,Huairou,2015-06-29 01:00:00,0,Summer,Very Unhealthy
20403,2015,6,29,2,151.0,151.0,6.0,12.0,1000.0,80.0,24.2,994.9,20.5,0.0,W,1.3,Huairou,2015-06-29 02:00:00,0,Summer,Hazardous
20404,2015,6,29,3,150.0,150.0,4.0,12.0,1100.0,68.0,24.0,994.5,20.1,0.0,WNW,1.8,Huairou,2015-06-29 03:00:00,0,Summer,Very Unhealthy
20405,2015,6,29,4,151.0,151.0,3.0,12.0,1100.0,67.0,23.5,994.1,20.2,0.0,WNW,1.1,Huairou,2015-06-29 04:00:00,0,Summer,Hazardous
20406,2015,6,29,5,155.0,155.0,3.0,12.0,1200.0,64.0,23.3,994.1,20.4,0.0,WNW,1.3,Huairou,2015-06-29 05:00:00,0,Summer,Hazardous
20407,2015,6,29,6,157.0,157.0,2.0,14.0,1200.0,56.0,23.4,994.2,20.3,0.0,WNW,1.7,Huairou,2015-06-29 06:00:00,0,Summer,Hazardous
20408,2015,6,29,7,156.0,156.0,2.0,18.0,1200.0,43.0,24.1,994.3,21.2,0.0,WNW,1.3,Huairou,2015-06-29 07:00:00,0,Summer,Hazardous
20409,2015,6,29,8,154.0,154.0,3.0,19.0,1300.0,39.0,24.7,994.8,21.4,0.0,WSW,0.8,Huairou,2015-06-29 08:00:00,0,Summer,Hazardous
20410,2015,6,29,9,159.0,159.0,5.0,23.0,1600.0,42.0,25.3,994.9,21.2,0.0,WNW,0.9,Huairou,2015-06-29 09:00:00,0,Summer,Hazardous
20411,2015,6,29,10,169.0,169.0,11.0,34.0,2000.0,50.0,25.9,994.9,21.1,0.0,SSE,0.4,Huairou,2015-06-29 10:00:00,0,Summer,Hazardous
20412,2015,6,29,11,177.0,177.0,13.0,39.0,2100.0,53.0,25.7,995.4,20.9,0.0,ENE,0.8,Huairou,2015-06-29 11:00:00,0,Summer,Hazardous
20413,2015,6,29,12,170.0,170.0,7.0,35.0,2000.0,53.0,22.3,996.4,17.7,0.4,ENE,6.4,Huairou,2015-06-29 12:00:00,0,Summer,Hazardous
20414,2015,6,29,13,32.0,32.0,3.0,8.0,600.0,64.0,21.6,996.5,17.2,0.0,NE,5.9,Huairou,2015-06-29 13:00:00,0,Summer,Good
20415,2015,6,29,14,12.0,12.0,2.0,8.0,500.0,60.0,22.1,996.5,15.4,0.1,NE,5.6,Huairou,2015-06-29 14:00:00,0,Summer,Good
20416,2015,6,29,15,3.0,5.0,2.0,7.0,400.0,60.0,22.7,996.6,14.5,0.0,NE,6.4,Huairou,2015-06-29 15:00:00,0,Summer,Good
20417,2015,6,29,16,5.0,5.0,2.0,8.0,500.0,61.0,22.8,997.6,14.4,0.0,ENE,2.0,Huairou,2015-06-29 16:00:00,0,Summer,Good
20418,2015,6,29,17,4.0,5.0,2.0,10.0,400.0,64.0,22.2,998.2,13.5,0.0,NE,2.3,Huairou,2015-06-29 17:00:00,0,Summer,Good
20419,2015,6,29,18,17.0,42.0,2.0,20.0,500.0,45.0,21.4,998.7,15.9,0.0,SSE,1.2,Huairou,2015-06-29 18:00:00,0,Summer,Good
20420,2015,6,29,19,16.0,28.0,2.0,28.0,500.0,27.0,19.8,999.2,16.8,0.0,WSW,1.4,Huairou,2015-06-29 19:00:00,0,Summer,Good
20421,2015,6,29,20,19.0,19.0,2.0,21.0,500.0,30.0,19.2,999.6,17.0,0.0,W,2.1,Huairou,2015-06-29 20:00:00,0,Summer,Good
20422,2015,6,29,21,17.0,17.0,2.0,17.0,500.0,35.0,19.3,999.8,16.7,0.0,WNW,1.1,Huairou,2015-06-29 21:00:00,0,Summer,Good
20423,2015,6,29,22,17.0,17.0,2.0,16.0,500.0,30.0,19.4,999.7,17.2,0.0,N,0.5,Huairou,2015-06-29 22:00:00,0,Summer,Good
20424,2015,6,29,23,15.0,15.0,2.0,14.0,500.0,28.0,19.3,999.5,17.1,0.0,NNW,0.6,Huairou,2015-06-29 23:00:00,0,Summer,Good
20425,2015,6,30,0,15.0,15.0,2.0,12.0,500.0,20.0,19.4,999.3,16.8,0.0,N,0.9,Huairou,2015-06-30 00:00:00,1,Summer,Good
20426,2015,6,30,1,17.0,17.0,2.0,14.0,500.0,12.0,19.3,998.5,16.1,0.0,NNE,0.9,Huairou,2015-06-30 01:00:00,1,Summer,Good
20427,2015,6,30,2,11.0,11.0,2.0,13.0,400.0,16.0,19.2,997.9,15.5,0.0,NW,1.3,Huairou,2015-06-30 02:00:00,1,Summer,Good
20428,2015,6,30,3,11.0,11.0,2.0,11.0,400.0,16.0,19.7,997.4,14.1,0.0,NNE,1.6,Huairou,2015-06-30 03:00:00,1,Summer,Good
20429,2015,6,30,4,10.0,10.0,2.0,11.0,400.0,17.0,19.0,997.2,15.1,0.0,NW,1.5,Huairou,2015-06-30 04:00:00,1,Summer,Good
20430,2015,6,30,5,9.0,20.0,2.0,10.0,400.0,15.0,18.2,997.2,15.8,0.0,NW,1.4,Huairou,2015-06-30 05:00:00,1,Summer,Good
20431,2015,6,30,6,9.0,17.0,2.0,9.0,400.0,4.0,18.1,997.0,16.1,0.0,NW,0.9,Huairou,2015-06-30 06:00:00,1,Summer,Good
20432,2015,6,30,7,8.0,8.0,2.0,8.0,400.0,11.0,18.4,997.2,16.2,0.1,SW,0.8,Huairou,2015-06-30 07:00:00,1,Summer,Good
20433,2015,6,30,8,12.0,12.0,2.0,8.0,300.0,27.0,18.4,997.1,14.1,0.1,WNW,4.3,Huairou,2015-06-30 08:00:00,1,Summer,Good
20434,2015,6,30,9,9.0,9.0,2.0,8.0,300.0,27.0,18.5,996.1,15.0,0.2,WSW,2.3,Huairou,2015-06-30 09:00:00,1,Summer,Good
20435,2015,6,30,10,8.0,14.0,2.0,8.0,400.0,26.0,20.2,996.1,15.0,0.0,W,2.1,Huairou,2015-06-30 10:00:00,1,Summer,Good
20436,2015,6,30,11,3.0,5.0,2.0,6.0,400.0,36.0,22.3,995.6,14.2,0.0,W,2.8,Huairou,2015-06-30 11:00:00,1,Summer,Good
20437,2015,6,30,12,11.0,11.0,2.0,4.0,300.0,52.0,24.4,994.4,12.4,0.0,SW,4.5,Huairou,2015-06-30 12:00:00,1,Summer,Good
20438,2015,6,30,13,3.0,5.0,2.0,3.0,300.0,63.0,26.2,993.3,14.0,0.0,S,4.4,Huairou,2015-06-30 13:00:00,1,Summer,Good
20439,2015,6,30,14,11.0,11.0,2.0,6.0,300.0,71.0,27.1,992.1,13.8,0.0,SSW,4.2,Huairou,2015-06-30 14:00:00,1,Summer,Good
20440,2015,6,30,15,11.0,11.0,2.0,8.0,300.0,80.0,27.2,991.3,12.4,0.0,SSW,4.0,Huairou,2015-06-30 15:00:00,1,Summer,Good
20441,2015,6,30,16,5.0,9.0,2.0,10.0,300.0,95.0,27.6,989.9,13.5,0.0,SSW,3.8,Huairou,2015-06-30 16:00:00,1,Summer,Good
20442,2015,6,30,17,13.0,16.0,2.0,12.0,300.0,111.0,27.8,988.8,14.1,0.0,SSW,3.7,Huairou,2015-06-30 17:00:00,1,Summer,Good
20443,2015,6,30,18,14.0,22.0,2.0,18.0,400.0,112.0,27.3,988.1,13.6,0.0,SSW,2.9,Huairou,2015-06-30 18:00:00,1,Summer,Good
20444,2015,6,30,19,14.0,31.0,2.0,23.0,400.0,107.0,25.8,988.1,14.3,0.0,SSW,2.6,Huairou,2015-06-30 19:00:00,1,Summer,Good
20445,2015,6,30,20,14.0,27.0,2.0,27.0,400.0,88.0,24.5,988.3,14.6,0.0,WSW,1.2,Huairou,2015-06-30 20:00:00,1,Summer,Good
20446,2015,6,30,21,15.0,40.0,2.0,31.0,400.0,70.0,22.1,988.7,15.7,0.0,NW,1.1,Huairou,2015-06-30 21:00:00,1,Summer,Good
20447,2015,6,30,22,28.0,67.0,2.0,52.0,600.0,30.0,21.2,989.0,15.1,0.0,NE,1.5,Huairou,2015-06-30 22:00:00,1,Summer,Good
20448,2015,6,30,23,22.0,56.0,2.0,46.0,500.0,25.0,19.9,988.9,15.5,0.0,NW,1.4,Huairou,2015-06-30 23:00:00,1,Summer,Good
20449,2015,7,1,0,25.0,40.0,2.0,32.0,500.0,28.0,18.4,988.6,15.3,0.0,WNW,1.5,Huairou,2015-07-01 00:00:00,2,Summer,Good
20450,2015,7,1,1,22.0,34.0,2.0,17.0,500.0,35.0,17.4,988.2,14.9,0.0,NNW,0.7,Huairou,2015-07-01 01:00:00,2,Summer,Good
20451,2015,7,1,2,15.0,16.0,2.0,12.0,300.0,34.0,16.6,987.9,14.6,0.0,N,0.4,Huairou,2015-07-01 02:00:00,2,Summer,Good
20452,2015,7,1,3,15.0,17.0,2.0,12.0,300.0,28.0,16.1,987.8,15.0,0.0,WNW,0.6,Huairou,2015-07-01 03:00:00,2,Summer,Good
20453,2015,7,1,4,21.0,21.0,2.0,13.0,400.0,22.0,15.9,988.2,14.3,0.0,ENE,1.1,Huairou,2015-07-01 04:00:00,2,Summer,Good
20454,2015,7,1,5,21.0,21.0,2.0,17.0,400.0,14.0,15.3,988.4,14.2,0.0,N,1.1,Huairou,2015-07-01 05:00:00,2,Summer,Good
20455,2015,7,1,6,20.0,26.0,2.0,18.0,500.0,22.0,17.2,988.7,15.0,0.0,NNW,0.7,Huairou,2015-07-01 06:00:00,2,Summer,Good
20456,2015,7,1,7,22.0,45.0,2.0,23.0,500.0,14.0,21.5,989.2,15.6,0.0,ESE,1.1,Huairou,2015-07-01 07:00:00,2,Summer,Good
20457,2015,7,1,8,31.0,54.0,3.0,28.0,500.0,40.0,23.4,989.1,15.4,0.0,ESE,1.7,Huairou,2015-07-01 08:00:00,2,Summer,Good
20458,2015,7,1,9,31.0,54.0,3.0,28.0,500.0,40.0,26.2,989.0,15.6,0.0,E,1.5,Huairou,2015-07-01 09:00:00,2,Summer,Good
20459,2015,7,1,10,20.0,21.0,3.0,16.0,400.0,77.0,28.7,988.6,12.2,0.0,SE,2.4,Huairou,2015-07-01 10:00:00,2,Summer,Good
20460,2015,7,1,11,16.0,16.0,2.0,10.0,300.0,78.0,29.4,988.6,11.9,0.0,SE,1.8,Huairou,2015-07-01 11:00:00,2,Summer,Good
20461,2015,7,1,12,19.0,19.0,2.0,10.0,300.0,83.0,29.9,988.3,10.9,0.0,SE,2.3,Huairou,2015-07-01 12:00:00,2,Summer,Good
20462,2015,7,1,13,11.0,11.0,2.0,6.0,300.0,77.0,30.4,987.9,9.3,0.0,S,1.4,Huairou,2015-07-01 13:00:00,2,Summer,Good
20463,2015,7,1,14,3.0,9.0,2.0,10.0,300.0,83.0,29.8,987.6,11.3,0.0,ESE,1.1,Huairou,2015-07-01 14:00:00,2,Summer,Good
20464,2015,7,1,15,19.0,24.0,2.0,13.0,300.0,83.0,29.9,987.3,13.6,0.0,NNW,0.7,Huairou,2015-07-01 15:00:00,2,Summer,Good
20465,2015,7,1,16,15.0,31.0,2.0,23.0,800.0,70.0,28.7,987.9,11.7,0.0,NE,3.1,Huairou,2015-07-01 16:00:00,2,Summer,Good
20466,2015,7,1,17,16.0,64.0,2.0,16.0,300.0,45.0,27.9,989.0,12.3,0.0,NE,4.0,Huairou,2015-07-01 17:00:00,2,Summer,Good
20467,2015,7,1,18,4.0,23.0,2.0,10.0,300.0,38.0,26.0,990.4,12.1,0.0,N,3.9,Huairou,2015-07-01 18:00:00,2,Summer,Good
20468,2015,7,1,19,6.0,21.0,2.0,9.0,300.0,37.0,24.3,990.7,13.5,0.0,NW,0.8,Huairou,2015-07-01 19:00:00,2,Summer,Good
20469,2015,7,1,20,9.0,9.0,2.0,7.0,300.0,37.0,23.4,991.0,12.4,0.0,WNW,2.4,Huairou,2015-07-01 20:00:00,2,Summer,Good
20470,2015,7,1,21,8.0,8.0,2.0,6.0,300.0,38.0,22.3,991.6,12.3,0.0,NW,1.7,Huairou,2015-07-01 21:00:00,2,Summer,Good
20471,2015,7,1,22,11.0,11.0,2.0,6.0,300.0,35.0,20.6,992.3,12.3,0.0,SSE,1.3,Huairou,2015-07-01 22:00:00,2,Summer,Good
20472,2015,7,1,23,6.0,6.0,2.0,4.0,300.0,40.0,21.0,992.5,10.8,0.0,N,2.3,Huairou,2015-07-01 23:00:00,2,Summer,Good
20473,2015,7,2,0,3.0,5.0,2.0,5.0,300.0,40.0,22.2,992.8,9.7,0.0,NW,2.3,Huairou,2015-07-02 00:00:00,3,Summer,Good
20474,2015,7,2,1,3.0,5.0,2.0,4.0,200.0,45.0,19.2,993.0,9.9,0.0,NW,2.2,Huairou,2015-07-02 01:00:00,3,Summer,Good
20475,2015,7,2,2,14.0,40.0,2.0,33.0,300.0,2.0,17.2,993.2,11.7,0.0,N,0.6,Huairou,2015-07-02 02:00:00,3,Summer,Good
20476,2015,7,2,3,12.0,24.0,2.0,34.0,300.0,2.0,15.6,993.3,11.4,0.0,NE,0.9,Huairou,2015-07-02 03:00:00,3,Summer,Good
20477,2015,7,2,4,14.0,18.0,2.0,34.0,300.0,2.0,15.4,993.6,12.3,0.0,ENE,1.0,Huairou,2015-07-02 04:00:00,3,Summer,Good
20478,2015,7,2,5,9.0,12.0,2.0,26.0,300.0,2.0,15.3,993.8,12.4,0.0,SW,1.2,Huairou,2015-07-02 05:00:00,3,Summer,Good
20479,2015,7,2,6,12.0,12.0,2.0,19.0,300.0,3.0,16.8,994.1,12.9,0.0,NW,0.2,Huairou,2015-07-02 06:00:00,3,Summer,Good
20480,2015,7,2,7,9.0,26.0,2.0,20.0,300.0,6.0,19.9,994.5,12.4,0.0,E,2.3,Huairou,2015-07-02 07:00:00,3,Summer,Good
20481,2015,7,2,8,13.0,35.0,2.0,16.0,300.0,16.0,23.2,994.6,13.4,0.0,E,2.3,Huairou,2015-07-02 08:00:00,3,Summer,Good
20482,2015,7,2,9,12.0,33.0,2.0,13.0,300.0,30.0,24.7,994.3,12.6,0.0,E,2.3,Huairou,2015-07-02 09:00:00,3,Summer,Good
20483,2015,7,2,10,8.0,22.0,3.0,11.0,300.0,44.0,27.6,993.9,13.2,0.0,ESE,2.2,Huairou,2015-07-02 10:00:00,3,Summer,Good
20484,2015,7,2,11,7.0,17.0,4.0,14.0,400.0,54.0,29.9,993.4,13.6,0.0,SE,2.4,Huairou,2015-07-02 11:00:00,3,Summer,Good
